city,district,ward,final_ranking,sale,lat,lon
Hà Nội,Huyện Mỹ Đức,Xã Hương Sơn,30,1536.600537,20.6142306,105.7870024
Hà Nội,Huyện Mỹ Đức,Thị Trấn Đại Nghĩa,60,1405.863909,20.686306,105.741014
Hà Nội,Huyện Mỹ Đức,Xã Tuy Lai,90,1133.213326,20.7711017,105.6830478
Hà Nội,Huyện Mỹ Đức,Xã Hợp Thanh,120,1015.767019,20.6873455,105.7005901
Hà Nội,Huyện Mỹ Đức,Xã Lê Thanh,150,849.3691704,20.7270386,105.7202233
Hà Nội,Huyện Mỹ Đức,Xã Phúc Lâm,180,828.6294769,20.8107061,105.7072516
Hà Nội,Huyện Mỹ Đức,Xã Hợp Tiến,210,779.4812874,20.6873455,105.7005901
Hà Nội,Huyện Mỹ Đức,Xã Đồng Tâm,240,758.2644703,20.8031678,105.6736998
Hà Nội,Huyện Mỹ Đức,Xã Phùng Xá,270,749.4231833,20.7229954,105.7675769
Hà Nội,Huyện Mỹ Đức,Xã Bột Xuyên,300,688.2648133,20.7822211,105.7157606
Hà Nội,Huyện Mỹ Đức,Xã Phù Lưu Tế,330,635.3429365,20.7162875,105.7237107
Hà Nội,Huyện Mỹ Đức,Xã An Phú,360,617.2511111,20.632295,105.70238
Hà Nội,Huyện Mỹ Đức,Xã An Mỹ,390,616.2736935,20.7500676,105.6901402
Hà Nội,Huyện Mỹ Đức,Xã Đại Hưng,420,572.6114835,20.664651,105.758089
Hà Nội,Huyện Mỹ Đức,Xã Hồng Sơn,450,479.7594264,20.7353947,105.7021344
Hà Nội,Huyện Mỹ Đức,Xã Hùng Tiến,480,462.7543427,20.6419162,105.7838154
Hà Nội,Huyện Mỹ Đức,Xã Vạn Kim,510,454.0466739,20.634208,105.781463
Hà Nội,Huyện Mỹ Đức,Xã Xuy Xá,540,413.0897497,20.7162875,105.7237107
Hà Nội,Huyện Mỹ Đức,Xã An Tiến,570,406.0510637,20.6583472,105.7364226
Hà Nội,Huyện Mỹ Đức,Xã Đốc Tín,600,401.4626235,20.6297094,105.7880965
Hà Nội,Huyện Mỹ Đức,Xã Thượng Lâm,630,370.5573882,20.7931874,105.6754676
Hà Nội,Huyện Mỹ Đức,Xã Mỹ Thành,660,232.1522296,20.7878499,105.7028477
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường Hiệp Bình Chánh,1,32445.61871,10.8322102,106.7247962
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường An Phú,23,29471.68998,10.795031,106.7443656
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường Hiệp Bình Phước,45,23769.81031,10.8521046,106.7215346
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường Phước Long B,67,22880.95723,10.8266462,106.7748355
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường Linh Trung,89,19594.31875,10.8596068,106.7805003
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường Phú Hữu,111,18931.11313,10.7909556,106.7993184
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường Thảo Điền,133,18542.57953,10.8074245,106.7329501
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường Long Bình,155,16491.58144,10.867446,106.8392943
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường Long Thạnh Mỹ,177,16220.40302,10.8424104,106.8256473
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường Trường Thọ,199,15522.802,10.836088,106.7567252
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường Thạnh Mỹ Lợi,221,14504.88293,10.7733621,106.7597722
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường Bình Chiểu,243,13722.6958,10.8778137,106.7323493
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường An Khánh,265,13440.60003,10.7916585,106.7318343
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường Linh Đông,287,11995.36181,10.8483113,106.7471122
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường Bình Trưng Tây,309,11597.82402,10.7858408,106.7617892
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường Tăng Nhơn Phú A,331,11333.84903,10.8435063,106.7941474
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường Linh Xuân,353,10545.59759,10.879668,106.7712306
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường Bình Trưng Đông,375,10119.70725,10.7862624,106.7747497
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường Hiệp Phú,397,9899.618956,10.847658,106.7797654
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường Tăng Nhơn Phú B,419,9770.189643,10.8356665,106.780672
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường Tân Phú,441,9341.015005,10.8611937,106.8071466
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường Tam Phú,463,8512.34118,10.862434,106.7441358
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường Phước Long A,485,8392.221913,10.8255924,106.7651796
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường Cát Lái,507,8167.035987,10.7779152,106.7688274
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường Linh Tây,529,7649.66965,10.857921,106.754837
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường Linh Chiểu,551,7338.032576,10.8537062,106.7638492
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường Tam Bình,573,7193.94807,10.8675336,106.7358533
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường Long Trường,595,6965.34221,10.8020288,106.8134593
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường Trường Thạnh,617,5538.929021,10.8261404,106.8158626
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường Bình Thọ,639,5332.539265,10.8456138,106.7663383
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường Thủ Thiêm,661,5122.025348,10.7762685,106.7144193
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường Phước Bình,683,4251.822598,10.8148436,106.7719173
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường An Lợi Đông,705,3709.309536,10.7703265,106.7252683
TP. Hồ Chí Minh,Thành Phố Thủ Đức,Phường Long Phước,727,2046.040401,10.8097011,106.8611809
TP. Hồ Chí Minh,Quận Bình Tân,Phường Bình Hưng Hòa A,2,26267.10749,10.784004,106.6078353
TP. Hồ Chí Minh,Quận Bình Tân,Phường An Lạc,24,25635.89893,10.7249151,106.6129429
TP. Hồ Chí Minh,Quận Bình Tân,Phường Bình Hưng Hòa B,46,23096.85952,10.801923,106.5913656
TP. Hồ Chí Minh,Quận Bình Tân,Phường Bình Trị Đông,68,20746.18264,10.7663912,106.6167997
TP. Hồ Chí Minh,Quận Bình Tân,Phường Bình Hưng Hòa,90,19441.824,10.8077196,106.6034316
TP. Hồ Chí Minh,Quận Bình Tân,Phường Bình Trị Đông A,112,18690.44712,10.7693609,106.5956394
TP. Hồ Chí Minh,Quận Bình Tân,Phường Bình Trị Đông B,134,14966.86119,10.7504813,106.6128383
TP. Hồ Chí Minh,Quận Bình Tân,Phường Tân Tạo,156,14590.74516,10.7610471,106.58872
TP. Hồ Chí Minh,Quận Bình Tân,Phường Tân Tạo A,178,11406.15957,10.7547879,106.584389
TP. Hồ Chí Minh,Quận Bình Tân,Phường An Lạc A,200,8715.519581,10.7487261,106.6224286
TP. Hồ Chí Minh,Quận Bình Thạnh,Phường 22,3,22708.51519,10.7927545,106.7191314
TP. Hồ Chí Minh,Quận Bình Thạnh,Phường 25,25,22455.46733,10.8050639,106.7173289
TP. Hồ Chí Minh,Quận Bình Thạnh,Phường 13,47,15654.12853,10.8266462,106.7047977
TP. Hồ Chí Minh,Quận Bình Thạnh,Phường 26,69,15486.96211,10.8125673,106.7107414
TP. Hồ Chí Minh,Quận Bình Thạnh,Phường 12,91,12021.60857,10.8124408,106.7002487
TP. Hồ Chí Minh,Quận Bình Thạnh,Phường 11,113,10001.2326,10.8161503,106.6939401
TP. Hồ Chí Minh,Quận Bình Thạnh,Phường 24,135,7839.645236,10.7957801,106.6953508
TP. Hồ Chí Minh,Quận Bình Thạnh,Phường 17,157,7693.801133,10.7961691,106.7069435
TP. Hồ Chí Minh,Quận Bình Thạnh,Phường 15,179,6949.395787,10.8167836,106.719424
TP. Hồ Chí Minh,Quận Bình Thạnh,Phường 3,201,6675.031762,10.8003808,106.6959459
TP. Hồ Chí Minh,Quận Bình Thạnh,Phường 21,223,6370.409649,10.7905222,106.707997
TP. Hồ Chí Minh,Quận Bình Thạnh,Phường 19,245,5764.24581,10.790731,106.7100119
TP. Hồ Chí Minh,Quận Bình Thạnh,Phường 27,267,5456.459927,10.8164453,106.7204618
TP. Hồ Chí Minh,Quận Bình Thạnh,Phường 5,289,5168.057168,10.811682,106.6876316
TP. Hồ Chí Minh,Quận Bình Thạnh,Phường 7,311,5083.041624,10.8068765,106.6925668
TP. Hồ Chí Minh,Quận Bình Thạnh,Phường 2,333,4653.517058,10.8005111,106.7017078
TP. Hồ Chí Minh,Quận Bình Thạnh,Phường 14,355,4461.403341,10.8051903,106.6973305
TP. Hồ Chí Minh,Quận Bình Thạnh,Phường 6,377,4397.25552,10.8050639,106.7173289
TP. Hồ Chí Minh,Quận Bình Thạnh,Phường 28,399,3921.827576,10.8217566,106.7302465
TP. Hồ Chí Minh,Quận Bình Thạnh,Phường 1,421,3762.285633,10.798024,106.6977167
TP. Hồ Chí Minh,Quận Gò Vấp,Phường 14,4,16214.43502,10.8476354,106.6417776
TP. Hồ Chí Minh,Quận Gò Vấp,Phường 5,26,15718.8764,10.8275313,106.693511
TP. Hồ Chí Minh,Quận Gò Vấp,Phường 10,48,15557.15954,10.8329132,106.6709112
TP. Hồ Chí Minh,Quận Gò Vấp,Phường 3,70,14718.49199,10.8187905,106.6791511
TP. Hồ Chí Minh,Quận Gò Vấp,Phường 12,92,14254.23681,10.8359424,106.6406902
TP. Hồ Chí Minh,Quận Gò Vấp,Phường 11,114,13675.56401,10.8391193,106.6614456
TP. Hồ Chí Minh,Quận Gò Vấp,Phường 16,136,12777.72707,10.8464989,106.666088
TP. Hồ Chí Minh,Quận Gò Vấp,Phường 17,158,11192.52894,10.8408087,106.6751861
TP. Hồ Chí Minh,Quận Gò Vấp,Phường 6,180,9590.680919,10.8426122,106.6834563
TP. Hồ Chí Minh,Quận Gò Vấp,Phường 7,202,9498.460785,10.8408087,106.6751861
TP. Hồ Chí Minh,Quận Gò Vấp,Phường 8,224,9266.380265,10.840303,106.6504668
TP. Hồ Chí Minh,Quận Gò Vấp,Phường 9,246,8771.574811,10.8085766,106.674305
TP. Hồ Chí Minh,Quận Gò Vấp,Phường 15,268,8166.75219,10.8525115,106.6709227
TP. Hồ Chí Minh,Quận Gò Vấp,Phường 1,290,6732.314725,10.8176678,106.6886186
TP. Hồ Chí Minh,Quận Gò Vấp,Phường 13,312,5252.316242,10.8187905,106.6791511
TP. Hồ Chí Minh,Quận Gò Vấp,Phường 4,334,4775.957695,10.8187905,106.6791511
TP. Hồ Chí Minh,Quận Tân Bình,Phường 2,5,23934.4116,10.8064128,106.667118
TP. Hồ Chí Minh,Quận Tân Bình,Phường 13,27,20231.41652,10.8036306,106.6428279
TP. Hồ Chí Minh,Quận Tân Bình,Phường 15,49,19881.73866,10.823527,106.6355752
TP. Hồ Chí Minh,Quận Tân Bình,Phường 12,71,15147.46023,10.7999631,106.6504669
TP. Hồ Chí Minh,Quận Tân Bình,Phường 4,93,15095.45107,10.8006376,106.6586207
TP. Hồ Chí Minh,Quận Tân Bình,Phường 10,115,12470.76147,10.7821309,106.6466903
TP. Hồ Chí Minh,Quận Tân Bình,Phường 14,137,11075.94002,10.7937663,106.6419696
TP. Hồ Chí Minh,Quận Tân Bình,Phường 9,159,7389.54687,10.7747532,106.6511964
TP. Hồ Chí Minh,Quận Tân Bình,Phường 11,181,7309.177622,10.7890447,106.6480636
TP. Hồ Chí Minh,Quận Tân Bình,Phường 6,203,6379.156788,10.7841123,106.6589641
TP. Hồ Chí Minh,Quận Tân Bình,Phường 8,225,5180.22109,10.7834378,106.6526985
TP. Hồ Chí Minh,Quận Tân Bình,Phường 1,247,5154.130314,10.7957897,106.666603
TP. Hồ Chí Minh,Quận Tân Bình,Phường 7,269,4938.661779,10.7883702,106.6560888
TP. Hồ Chí Minh,Quận Tân Bình,Phường 5,291,4322.947728,10.7902251,106.6619253
TP. Hồ Chí Minh,Quận Tân Bình,Phường 3,313,3982.850626,10.7933868,106.6628265
TP. Hồ Chí Minh,Quận 12,Phường Hiệp Thành,6,19209.89086,10.881053,106.6388025
TP. Hồ Chí Minh,Quận 12,Phường Thạnh Xuân,28,18980.37099,10.8719549,106.6726095
TP. Hồ Chí Minh,Quận 12,Phường Tân Thới Nhất,50,18809.3122,10.8306721,106.6151355
TP. Hồ Chí Minh,Quận 12,Phường Tân Chánh Hiệp,72,18680.83902,10.8678527,106.6231544
TP. Hồ Chí Minh,Quận 12,Phường Thạnh Lộc,94,16669.53057,10.8731713,106.6860324
TP. Hồ Chí Minh,Quận 12,Phường An Phú Đông,116,13756.19574,10.8588271,106.6966734
TP. Hồ Chí Minh,Quận 12,Phường Tân Thới Hiệp,138,11614.73984,10.8616587,106.64156
TP. Hồ Chí Minh,Quận 12,Phường Thới An,160,11584.87788,10.8786809,106.6521484
TP. Hồ Chí Minh,Quận 12,Phường Đông Hưng Thuận,182,11548.50937,10.8428486,106.6309776
TP. Hồ Chí Minh,Quận 12,Phường Trung Mỹ Tây,204,10214.38632,10.8549056,106.6146723
TP. Hồ Chí Minh,Quận 12,Phường Tân Hưng Thuận,226,9755.558168,10.8380911,106.6235253
TP. Hồ Chí Minh,Quận 7,Phường Tân Phú,7,22441.97022,10.727068,106.7261695
TP. Hồ Chí Minh,Quận 7,Phường Tân Hưng,29,21144.96473,10.7449034,106.6981887
TP. Hồ Chí Minh,Quận 7,Phường Phú Thuận,51,20211.69894,10.7294201,106.7348597
TP. Hồ Chí Minh,Quận 7,Phường Tân Phong,73,18661.99502,10.7303569,106.7055701
TP. Hồ Chí Minh,Quận 7,Phường Tân Thuận Đông,95,15070.95498,10.745084,106.7316294
TP. Hồ Chí Minh,Quận 7,Phường Phú Mỹ,117,14112.40713,10.7061532,106.7378425
TP. Hồ Chí Minh,Quận 7,Phường Bình Thuận,139,11175.97719,10.7428374,106.7230796
TP. Hồ Chí Minh,Quận 7,Phường Tân Quy,161,10126.26516,10.7422471,106.7099475
TP. Hồ Chí Minh,Quận 7,Phường Tân Thuận Tây,183,9814.158114,10.7508483,106.7217063
TP. Hồ Chí Minh,Quận 7,Phường Tân Kiểng,205,9705.583573,10.7491196,106.7104625
TP. Hồ Chí Minh,Quận Tân Phú,Phường Tây Thạnh,8,18747.73628,10.812483,106.6237735
TP. Hồ Chí Minh,Quận Tân Phú,Phường Tân Quý,30,17909.18584,10.7941456,106.6222286
TP. Hồ Chí Minh,Quận Tân Phú,Phường Sơn Kỳ,52,17519.52493,10.8040522,106.6206836
TP. Hồ Chí Minh,Quận Tân Phú,Phường Tân Sơn Nhì,74,13362.31029,10.7992044,106.6320132
TP. Hồ Chí Minh,Quận Tân Phú,Phường Phú Thọ Hòa,96,12188.12888,10.78563,106.6275072
TP. Hồ Chí Minh,Quận Tân Phú,Phường Tân Thành,118,12177.26599,10.790984,106.6344165
TP. Hồ Chí Minh,Quận Tân Phú,Phường Hòa Thạnh,140,12008.26432,10.7786319,106.6376351
TP. Hồ Chí Minh,Quận Tân Phú,Phường Phú Thạnh,162,11769.56635,10.7799387,106.6271638
TP. Hồ Chí Minh,Quận Tân Phú,Phường Phú Trung,184,11365.89052,10.7765239,106.6420126
TP. Hồ Chí Minh,Quận Tân Phú,Phường Hiệp Tân,206,10820.91814,10.7716335,106.6272497
TP. Hồ Chí Minh,Quận Tân Phú,Phường Tân Thới Hòa,228,8553.115844,10.7635568,106.6308483
TP. Hồ Chí Minh,Huyện Bình Chánh,Xã Bình Hưng,9,29912.70529,10.7269776,106.65616
TP. Hồ Chí Minh,Huyện Bình Chánh,Xã Vĩnh Lộc A,31,17763.80444,10.8188059,106.5764808
TP. Hồ Chí Minh,Huyện Bình Chánh,Xã Vĩnh Lộc B,53,17290.64005,10.7908153,106.5772533
TP. Hồ Chí Minh,Huyện Bình Chánh,Xã Phong Phú,75,12803.46516,10.6968222,106.6546923
TP. Hồ Chí Minh,Huyện Bình Chánh,Xã Tân Kiên,97,6428.918027,10.7078955,106.5980823
TP. Hồ Chí Minh,Huyện Bình Chánh,Thị Trấn Tân Túc,119,5699.039395,10.6901149,106.5826774
TP. Hồ Chí Minh,Huyện Bình Chánh,Xã Lê Minh Xuân,141,4235.959279,10.7863046,106.5189635
TP. Hồ Chí Minh,Huyện Bình Chánh,Xã Phạm Văn Hai,163,3822.415976,10.791317,106.5139262
TP. Hồ Chí Minh,Huyện Bình Chánh,Xã Bình Chánh,185,3707.404035,10.6640614,106.5680161
TP. Hồ Chí Minh,Huyện Bình Chánh,Xã Đa Phước,207,3539.252001,10.6737662,106.6509389
TP. Hồ Chí Minh,Huyện Bình Chánh,Xã Hưng Long,229,3086.076445,10.650486,106.6238593
TP. Hồ Chí Minh,Huyện Bình Chánh,Xã An Phú Tây,251,3083.253299,10.6832971,106.6058778
TP. Hồ Chí Minh,Huyện Bình Chánh,Xã Tân Nhựt,273,2986.888627,10.7114664,106.5519332
TP. Hồ Chí Minh,Huyện Bình Chánh,Xã Tân Quý Tây,295,2765.548894,10.6558844,106.586995
TP. Hồ Chí Minh,Huyện Bình Chánh,Xã Quy Đức,317,1641.446765,10.6481241,106.6556167
TP. Hồ Chí Minh,Huyện Bình Chánh,Xã Bình Lợi,339,1395.99768,10.7519129,106.4805651
TP. Hồ Chí Minh,Quận 8,Phường 4,10,15402.52467,10.7404855,106.6761879
TP. Hồ Chí Minh,Quận 8,Phường 16,32,14534.31097,10.7191906,106.6236163
TP. Hồ Chí Minh,Quận 8,Phường 5,54,13497.60015,10.7379478,106.6629653
TP. Hồ Chí Minh,Quận 8,Phường 6,76,11505.02001,10.7331377,106.6485241
TP. Hồ Chí Minh,Quận 8,Phường 7,98,10353.97265,10.7056884,106.624332
TP. Hồ Chí Minh,Quận 8,Phường 15,120,7871.915284,10.7256211,106.6333834
TP. Hồ Chí Minh,Quận 8,Phường 2,142,6149.37005,10.7486993,106.6836874
TP. Hồ Chí Minh,Quận 8,Phường 3,164,6070.63225,10.7191906,106.6236163
TP. Hồ Chí Minh,Quận 8,Phường 1,186,5869.513208,10.7182284,106.6298664
TP. Hồ Chí Minh,Quận 8,Phường 9,208,4234.860422,10.7419664,106.651399
TP. Hồ Chí Minh,Quận 8,Phường 14,230,3167.972353,10.7390958,106.6472826
TP. Hồ Chí Minh,Quận 8,Phường 10,252,3109.25425,10.7191906,106.6236163
TP. Hồ Chí Minh,Quận 8,Phường 8,274,2977.469767,10.738472,106.6661507
TP. Hồ Chí Minh,Quận 8,Phường 12,296,2720.818231,10.7417608,106.6545273
TP. Hồ Chí Minh,Quận 8,Phường 13,318,2109.343972,10.7191906,106.6236163
TP. Hồ Chí Minh,Quận 8,Phường 11,340,1658.76953,10.7470518,106.6612893
TP. Hồ Chí Minh,Quận 1,Phường Bến Nghé,11,22299.77833,10.7801495,106.7032527
TP. Hồ Chí Minh,Quận 1,Phường Đa Kao,33,12848.72357,10.7888339,106.6987037
TP. Hồ Chí Minh,Quận 1,Phường Tân Định,55,10506.69769,10.7925016,106.6907644
TP. Hồ Chí Minh,Quận 1,Phường Bến Thành,77,9237.904445,10.7737414,106.6941118
TP. Hồ Chí Minh,Quận 1,Phường Nguyễn Cư Trinh,99,8291.46582,10.7630751,106.6863012
TP. Hồ Chí Minh,Quận 1,Phường Phạm Ngũ Lão,121,6837.110513,10.7673332,106.6905498
TP. Hồ Chí Minh,Quận 1,Phường Nguyễn Thái Bình,143,6399.323735,10.7686402,106.700592
TP. Hồ Chí Minh,Quận 1,Phường Cô Giang,165,5192.950079,10.7622107,106.6934252
TP. Hồ Chí Minh,Quận 1,Phường Cầu Kho,187,4233.361725,10.7581211,106.6890049
TP. Hồ Chí Minh,Quận 1,Phường Cầu Ông Lãnh,209,2776.223951,10.7654571,106.6967082
TP. Hồ Chí Minh,Huyện Hóc Môn,Xã Bà Điểm,12,13207.10245,10.8460353,106.6036891
TP. Hồ Chí Minh,Huyện Hóc Môn,Xã Thới Tam Thôn,34,12527.61466,10.8927081,106.61313
TP. Hồ Chí Minh,Huyện Hóc Môn,Xã Đông Thạnh,56,9956.342421,10.903352,106.6387939
TP. Hồ Chí Minh,Huyện Hóc Môn,Xã Xuân Thới Thượng,78,9437.872635,10.8606184,106.5694427
TP. Hồ Chí Minh,Huyện Hóc Môn,Xã Xuân Thới Đông,100,6430.577241,10.8675303,106.5924453
TP. Hồ Chí Minh,Huyện Hóc Môn,Xã Trung Chánh,122,6187.843855,10.8659288,106.6093539
TP. Hồ Chí Minh,Huyện Hóc Môn,Xã Xuân Thới Sơn,144,5179.865071,10.8770551,106.5823173
TP. Hồ Chí Minh,Huyện Hóc Môn,Xã Tân Xuân,166,5163.006295,10.8747294,106.6013671
TP. Hồ Chí Minh,Huyện Hóc Môn,Xã Tân Hiệp,188,4981.429665,10.9035521,106.5919127
TP. Hồ Chí Minh,Huyện Hóc Môn,Xã Tân Thới Nhì,210,3729.2139,10.8933224,106.578884
TP. Hồ Chí Minh,Huyện Hóc Môn,Thị Trấn Hóc Môn,232,3416.710297,10.8860463,106.5927134
TP. Hồ Chí Minh,Huyện Hóc Môn,Xã Nhị Bình,254,2122.174748,10.9114429,106.6739844
TP. Hồ Chí Minh,Quận 10,Phường 12,13,16748.86805,10.774563,106.6724584
TP. Hồ Chí Minh,Quận 10,Phường 14,35,15036.50305,10.7720346,106.661755
TP. Hồ Chí Minh,Quận 10,Phường 15,57,9628.045297,10.7818399,106.6650821
TP. Hồ Chí Minh,Quận 10,Phường 13,79,7127.587044,10.7793424,106.6706065
TP. Hồ Chí Minh,Quận 10,Phường 2,101,4715.127254,10.7630306,106.6736825
TP. Hồ Chí Minh,Quận 10,Phường 11,123,3972.545784,10.7707586,106.6696626
TP. Hồ Chí Minh,Quận 10,Phường 9,145,3961.644128,10.7665459,106.6707006
TP. Hồ Chí Minh,Quận 10,Phường 10,167,3502.840108,10.7691052,106.6728037
TP. Hồ Chí Minh,Quận 10,Phường 4,189,3139.844813,10.7631539,106.6696648
TP. Hồ Chí Minh,Quận 10,Phường 1,211,3059.772614,10.7650966,106.6777316
TP. Hồ Chí Minh,Quận 10,Phường 8,233,2733.351416,10.7650966,106.666118
TP. Hồ Chí Minh,Quận 10,Phường 5,255,2705.067279,10.7600929,106.6680856
TP. Hồ Chí Minh,Quận 10,Phường 6,277,2357.509415,10.7618896,106.6636383
TP. Hồ Chí Minh,Quận 10,Phường 7,299,1888.680683,10.774563,106.6724584
TP. Hồ Chí Minh,Quận Phú Nhuận,Phường 9,14,11587.55853,10.8030061,106.6778362
TP. Hồ Chí Minh,Quận Phú Nhuận,Phường 7,36,8407.406081,10.8008414,106.6885708
TP. Hồ Chí Minh,Quận Phú Nhuận,Phường 11,58,7104.026195,10.7925588,106.6761809
TP. Hồ Chí Minh,Quận Phú Nhuận,Phường 2,80,5533.339636,10.7982822,106.6859046
TP. Hồ Chí Minh,Quận Phú Nhuận,Phường 5,102,5360.950797,10.8058195,106.683768
TP. Hồ Chí Minh,Quận Phú Nhuận,Phường 8,124,5229.364087,10.7980573,106.6746959
TP. Hồ Chí Minh,Quận Phú Nhuận,Phường 13,146,5108.571622,10.7909778,106.6693146
TP. Hồ Chí Minh,Quận Phú Nhuận,Phường 10,168,4511.845306,10.7953652,106.6711121
TP. Hồ Chí Minh,Quận Phú Nhuận,Phường 4,190,4240.843774,10.8073372,106.6793266
TP. Hồ Chí Minh,Quận Phú Nhuận,Phường 15,212,4117.628818,10.7962988,106.6796145
TP. Hồ Chí Minh,Quận Phú Nhuận,Phường 1,234,3688.902914,10.7986961,106.6826391
TP. Hồ Chí Minh,Quận Phú Nhuận,Phường 3,256,3050.106263,10.7987922,106.6801889
TP. Hồ Chí Minh,Quận Phú Nhuận,Phường 17,278,2322.038425,10.7922773,106.6820861
TP. Hồ Chí Minh,Quận 3,Phường Võ Thị Sáu,15,24598.08998,10.782932,106.6893481
TP. Hồ Chí Minh,Quận 3,Phường 11,37,6395.2707,10.7862202,106.6698217
TP. Hồ Chí Minh,Quận 3,Phường 4,59,6008.078545,10.7736993,106.6828465
TP. Hồ Chí Minh,Quận 3,Phường 5,81,5592.142204,10.7718864,106.6857862
TP. Hồ Chí Minh,Quận 3,Phường 9,103,5462.872767,10.7826368,106.6796064
TP. Hồ Chí Minh,Quận 3,Phường 14,125,5104.7761,10.7890447,106.6793918
TP. Hồ Chí Minh,Quận 3,Phường 12,147,3272.696673,10.7883702,106.6738557
TP. Hồ Chí Minh,Quận 3,Phường 2,169,3201.545757,10.7676494,106.6818595
TP. Hồ Chí Minh,Quận 3,Phường 3,191,3124.659748,10.7704108,106.6793704
TP. Hồ Chí Minh,Quận 3,Phường 1,213,2856.274906,10.7682818,106.677289
TP. Hồ Chí Minh,Quận 3,Phường 10,235,2290.343583,10.7765833,106.6913559
TP. Hồ Chí Minh,Quận 3,Phường 13,257,2257.245303,10.7869808,106.676186
TP. Hồ Chí Minh,Quận 6,Phường 11,16,9854.619871,10.7443553,106.6317558
TP. Hồ Chí Minh,Quận 6,Phường 10,38,9343.070781,10.7368923,106.6281938
TP. Hồ Chí Minh,Quận 6,Phường 12,60,6595.445041,10.7503002,106.6336441
TP. Hồ Chí Minh,Quận 6,Phường 13,82,6559.177293,10.7527456,106.6278076
TP. Hồ Chí Minh,Quận 6,Phường 14,104,4197.409758,10.7579736,106.6307258
TP. Hồ Chí Minh,Quận 6,Phường 8,126,4008.184827,10.7434277,106.6404247
TP. Hồ Chí Minh,Quận 6,Phường 6,148,3130.655169,10.7551473,106.6342982
TP. Hồ Chí Minh,Quận 6,Phường 9,170,2542.641835,10.7522736,106.6406229
TP. Hồ Chí Minh,Quận 6,Phường 3,192,2501.45326,10.7408788,106.644449
TP. Hồ Chí Minh,Quận 6,Phường 5,214,2449.978636,10.7463369,106.6514969
TP. Hồ Chí Minh,Quận 6,Phường 2,236,2305.499492,10.7500051,106.6507244
TP. Hồ Chí Minh,Quận 6,Phường 1,258,2170.759447,10.7463369,106.6514969
TP. Hồ Chí Minh,Quận 6,Phường 4,280,2140.904632,10.7550146,106.6349096
TP. Hồ Chí Minh,Quận 6,Phường 7,302,2135.162226,10.7385367,106.6390943
TP. Hồ Chí Minh,Quận 11,Phường 5,17,6598.872165,10.7705416,106.643973
TP. Hồ Chí Minh,Quận 11,Phường 15,39,5969.518912,10.7739564,106.6552538
TP. Hồ Chí Minh,Quận 11,Phường 3,61,4614.203397,10.7607987,106.6389418
TP. Hồ Chí Minh,Quận 11,Phường 14,83,4206.83065,10.7691254,106.6487344
TP. Hồ Chí Minh,Quận 11,Phường 8,105,4032.225763,10.7611006,106.6487344
TP. Hồ Chí Minh,Quận 11,Phường 11,127,3373.253855,10.7660142,106.6504162
TP. Hồ Chí Minh,Quận 11,Phường 16,149,3193.490037,10.7555216,106.648647
TP. Hồ Chí Minh,Quận 11,Phường 10,171,3101.007417,10.7621734,106.6434051
TP. Hồ Chí Minh,Quận 11,Phường 1,193,2945.897868,10.7566804,106.6391461
TP. Hồ Chí Minh,Quận 11,Phường 7,215,2741.314969,10.760607,106.6597533
TP. Hồ Chí Minh,Quận 11,Phường 13,237,2725.435069,10.7639622,106.6555042
TP. Hồ Chí Minh,Quận 11,Phường 2,259,2385.176221,10.7573902,106.6436127
